Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:38:10+01:00;2021-03-04T00:38:20+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:12:12+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:04:51+01:00;2021-03-04T00:05:01+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T22:51:12+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:30:28+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:13:51+01:00;2021-03-04T00:14:01+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:04:42+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:40:00+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:18:21+01:00;2021-03-04T00:18:31+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:09:12+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:44:46+01:00;;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:37:09+01:00;2021-03-04T00:37:19+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:58:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T22:38:12+01:00;;Temps réel
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-04T00:41:55+01:00;2021-03-04T00:42:05+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:03:12+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T22:47:13+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T22:31:20+01:00;2021-03-03T22:31:30+01:00;Temps réel
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:21:12+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T22:51:43+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T22:35:51+01:00;2021-03-03T22:36:01+01:00;Temps réel
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T22:56:13+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:05:13+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T22:40:22+01:00;2021-03-03T22:40:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:00:43+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:23:13+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T22:44:52+01:00;2021-03-03T22:45:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:09:43+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:45:43+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T22:49:22+01:00;2021-03-03T22:49:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:18:43+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:54:43+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T22:58:22+01:00;2021-03-03T22:58:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:27:43+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:08:13+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-03T23:20:52+01:00;2021-03-03T23:21:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:36:43+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:22:31+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:01:22+01:00;2021-03-04T00:01:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:41:13+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:32:25+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:14:52+01:00;2021-03-04T00:15:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:59:13+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:36:55+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:23:52+01:00;2021-03-04T00:24:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:03:43+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:41:25+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:28:38+01:00;2021-03-04T00:28:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T22:41:33+01:00;2021-03-03T22:41:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:45:55+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-04T00:33:24+01:00;2021-03-04T00:33:34+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T22:50:33+01:00;2021-03-03T22:50:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T22:32:31+01:00;2021-03-03T22:32:46+01:00;Temps réel
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T22:32:34+01:00;;Temps réel
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T22:55:03+01:00;2021-03-03T22:55:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T22:46:03+01:00;2021-03-03T22:46:18+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T22:55:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T22:59:33+01:00;2021-03-03T22:59:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:53:33+01:00;2021-03-03T23:53:48+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:00:12+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:04:03+01:00;2021-03-03T23:04:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:11:49+01:00;2021-03-04T00:12:04+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:22:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:08:33+01:00;2021-03-03T23:08:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:16:35+01:00;2021-03-04T00:16:50+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:36:12+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:13:03+01:00;2021-03-03T23:13:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:21:21+01:00;2021-03-04T00:21:36+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:40:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:44:33+01:00;2021-03-03T23:44:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:35:45+01:00;2021-03-04T00:36:00+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:45:12+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:26:07+01:00;2021-03-04T00:26:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:40:15+01:00;2021-03-04T00:40:30+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-03T23:49:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T22:40:08+01:00;2021-03-03T22:40:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:44:45+01:00;2021-03-04T00:45:00+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:07:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T22:44:38+01:00;2021-03-03T22:44:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T22:31:06+01:00;2021-03-03T22:31:20+01:00;Temps réel
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:16:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T22:49:08+01:00;2021-03-03T22:49:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T22:35:37+01:00;2021-03-03T22:35:51+01:00;Temps réel
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:25:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:02:38+01:00;2021-03-03T23:02:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T22:53:38+01:00;2021-03-03T22:53:52+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-04T00:35:14+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:25:08+01:00;2021-03-03T23:25:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T22:58:08+01:00;2021-03-03T22:58:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T22:33:41+01:00;;Temps réel
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:43:08+01:00;2021-03-03T23:43:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:07:08+01:00;2021-03-03T23:07:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T22:42:43+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:47:38+01:00;2021-03-03T23:47:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:29:38+01:00;2021-03-03T23:29:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:14:13+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:52:08+01:00;2021-03-03T23:52:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:34:08+01:00;2021-03-03T23:34:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:32:13+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T00:10:24+01:00;2021-03-04T00:10:38+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T00:05:38+01:00;2021-03-04T00:05:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-03T23:50:13+01:00;;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T00:24:42+01:00;2021-03-04T00:24:56+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T00:15:10+01:00;2021-03-04T00:15:24+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:12:59+01:00;;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T22:34:22+01:00;2021-03-03T22:34:35+01:00;Temps réel
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T00:29:50+01:00;2021-03-04T00:30:04+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:17:45+01:00;;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T22:43:23+01:00;2021-03-03T22:43:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T00:43:20+01:00;2021-03-04T00:43:34+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-04T00:27:17+01:00;;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T22:52:23+01:00;2021-03-03T22:52:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T22:29:53+01:00;2021-03-03T22:30:06+01:00;Temps réel
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T22:37:02+01:00;2021-03-03T22:37:17+01:00;Temps réel
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:01:23+01:00;2021-03-03T23:01:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T22:38:53+01:00;2021-03-03T22:39:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:17:33+01:00;2021-03-03T23:17:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:19:23+01:00;2021-03-03T23:19:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T22:47:53+01:00;2021-03-03T22:48:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:22:03+01:00;2021-03-03T23:22:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:32:53+01:00;2021-03-03T23:33:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T22:56:53+01:00;2021-03-03T22:57:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:26:33+01:00;2021-03-03T23:26:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:41:53+01:00;2021-03-03T23:42:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:05:53+01:00;2021-03-03T23:06:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:31:03+01:00;2021-03-03T23:31:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:46:23+01:00;2021-03-03T23:46:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:14:53+01:00;2021-03-03T23:15:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:35:33+01:00;2021-03-03T23:35:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:50:53+01:00;2021-03-03T23:51:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:23:53+01:00;2021-03-03T23:24:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:40:03+01:00;2021-03-03T23:40:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5020;Sainte-Anne;48.114501,-1.680398;2021-03-03T22:51:06+01:00;2021-03-03T22:51:25+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:28:23+01:00;2021-03-03T23:28:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:49:03+01:00;2021-03-03T23:49:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5020;Sainte-Anne;48.114501,-1.680398;2021-03-03T23:18:06+01:00;2021-03-03T23:18:25+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:37:23+01:00;2021-03-03T23:37:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-03T23:58:03+01:00;2021-03-03T23:58:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5021;République;48.109712,-1.679138;2021-03-03T22:31:47+01:00;2021-03-03T22:32:10+01:00;Temps réel
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-03T23:55:23+01:00;2021-03-03T23:55:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:02:33+01:00;2021-03-04T00:02:48+01:00;Applicable
1001;a;1;J.F. Kennedy;5021;République;48.109712,-1.679138;2021-03-03T23:34:48+01:00;2021-03-03T23:35:11+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-04T00:04:23+01:00;2021-03-04T00:04:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:07:03+01:00;2021-03-04T00:07:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5021;République;48.109712,-1.679138;2021-03-04T00:11:20+01:00;2021-03-04T00:11:43+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-04T00:09:09+01:00;2021-03-04T00:09:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T00:31:15+01:00;2021-03-04T00:31:30+01:00;Applicable
1001;a;1;J.F. Kennedy;5022;Charles de Gaulle;48.105541,-1.677023;2021-03-03T22:35:30+01:00;2021-03-03T22:35:49+01:00;Temps réel
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-04T00:23:27+01:00;2021-03-04T00:23:40+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:11:38+01:00;2021-03-03T23:11:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5022;Charles de Gaulle;48.105541,-1.677023;2021-03-03T22:44:05+01:00;2021-03-03T22:44:24+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-04T00:42:05+01:00;2021-03-04T00:42:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:16:08+01:00;2021-03-03T23:16:22+01:00;Applicable
1001;a;1;J.F. Kennedy;5022;Charles de Gaulle;48.105541,-1.677023;2021-03-03T22:57:35+01:00;2021-03-03T22:57:54+01:00;Applicable
1001;a;1;J.F. Kennedy;5020;Sainte-Anne;48.114501,-1.680398;2021-03-03T22:33:05+01:00;2021-03-03T22:33:24+01:00;Temps réel
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:20:38+01:00;2021-03-03T23:20:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5022;Charles de Gaulle;48.105541,-1.677023;2021-03-03T23:06:35+01:00;2021-03-03T23:06:54+01:00;Applicable
1001;a;1;J.F. Kennedy;5020;Sainte-Anne;48.114501,-1.680398;2021-03-03T22:38:02+01:00;2021-03-03T22:38:21+01:00;Temps réel
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-03T23:38:38+01:00;2021-03-03T23:38:52+01:00;Applicable
1001;a;1;J.F. Kennedy;5022;Charles de Gaulle;48.105541,-1.677023;2021-03-03T23:15:35+01:00;2021-03-03T23:15:54+01:00;Applicable
1001;a;1;J.F. Kennedy;5020;Sainte-Anne;48.114501,-1.680398;2021-03-03T22:42:06+01:00;2021-03-03T22:42:25+01:00;Applicable
